DATE,BU12,Text,T1,T2,L3,T3,T4,T5,L2,T6,T7,T8,L1,T9,T10,T11,BU11,T12,T13,V3 (in 3),V6 (out 3),V2 (in 2),V5 (out 2),V1 (in L1),V4 (out 1)
25-oct-23 13:29:00,21.6,11.74,431.51,152.52,187.0,536.25,647.0,751.67,175.0,446.05,502.27,599.47,165.0,377.72,518.0,616.0,26.1,818.47,215.48,0.0,0.0,1.0,0.0,0.0,0.0
25-oct-23 13:29:10,21.6,11.74,431.14,152.62,188.0,537.59,648.0,752.89,175.0,444.71,500.61,598.37,165.0,377.41,518.0,616.0,26.7,819.16,216.26,0.0,0.0,1.0,0.0,0.0,1.0
25-oct-23 13:29:20,21.6,11.74,430.68,152.6,189.0,538.77,649.0,753.42,175.0,443.45,499.13,597.25,165.0,377.51,518.0,616.0,26.6,819.51,216.82,1.0,0.0,0.0,0.0,0.0,1.0
25-oct-23 13:29:30,21.6,11.74,430.42,152.69,189.0,539.47,650.0,753.66,175.0,442.58,498.12,596.54,165.0,377.73,519.0,616.0,26.4,819.74,217.36,1.0,0.0,0.0,0.0,0.0,1.0
25-oct-23 13:29:40,21.6,11.74,430.07,152.67,190.0,539.73,650.0,753.74,174.0,441.47,497.39,595.89,165.0,377.94,520.0,616.0,23.4,819.94,217.67,1.0,0.0,0.0,0.0,0.0,1.0
25-oct-23 13:29:50,21.6,11.74,429.72,152.65,190.0,539.74,650.0,753.56,175.0,440.46,496.49,595.43,165.0,378.47,520.0,617.0,22.0,820.24,217.87,1.0,0.0,0.0,0.0,0.0,1.0
25-oct-23 13:30:00,21.6,11.74,429.27,152.63,190.0,539.53,649.0,753.27,175.0,439.87,495.87,594.87,165.0,378.93,521.0,617.0,19.52,820.51,217.86,1.0,0.0,0.0,0.0,0.0,1.0
25-oct-23 13:30:10,21.6,11.74,428.86,152.63,190.0,539.17,649.0,752.76,174.0,439.16,495.36,594.34,165.0,379.62,522.0,617.0,18.92,820.62,217.84,1.0,0.0,0.0,0.0,0.0,1.0
25-oct-23 13:30:20,21.6,11.74,428.52,152.72,190.0,538.43,647.0,752.03,174.0,438.23,494.82,593.72,165.0,380.37,524.0,619.0,15.4,820.74,217.55,1.0,0.0,0.0,0.0,0.0,1.0
25-oct-23 13:30:30,21.6,11.74,428.09,152.71,190.0,537.59,646.0,751.14,174.0,437.75,494.35,593.42,165.0,381.31,525.0,619.0,13.3,820.72,217.46,1.0,0.0,0.0,0.0,0.0,1.0
25-oct-23 13:30:40,21.75,11.74,427.97,152.73,190.0,536.35,644.0,750.27,174.0,437.15,493.87,592.89,165.0,382.18,526.0,620.0,12.98,820.83,217.14,1.0,0.0,0.0,0.0,0.0,1.0
25-oct-23 13:30:50,21.9,11.74,427.51,152.9,190.0,535.12,644.0,749.32,173.0,436.61,493.5,592.41,165.0,383.39,528.0,621.0,12.2,820.61,216.81,1.0,0.0,0.0,0.0,0.0,1.0
25-oct-23 13:31:00,22.05,11.74,427.32,152.77,190.0,533.61,642.0,748.21,173.0,436.17,493.04,592.07,165.0,384.59,529.0,623.0,12.0,820.52,216.38,1.0,0.0,0.0,0.0,0.0,0.0
25-oct-23 13:31:10,22.76,11.74,427.3,152.79,189.0,531.8,640.0,747.04,173.0,435.63,492.98,591.87,166.0,385.66,530.0,624.0,11.65,820.39,216.08,1.0,0.0,0.0,1.0,0.0,0.0
25-oct-23 13:31:20,22.67,11.74,427.9,152.83,189.0,530.3,639.0,746.0,173.0,435.78,493.4,591.8,166.0,386.5,531.0,625.0,11.9,820.2,215.6,0.0,0.0,0.0,1.0,1.0,0.0
25-oct-23 13:31:30,22.59,11.74,428.57,152.77,188.0,529.08,638.0,744.98,173.0,436.07,494.05,592.27,166.0,387.07,532.0,626.0,11.38,819.73,215.05,0.0,0.0,0.0,1.0,1.0,0.0
25-oct-23 13:31:40,22.5,11.74,429.14,152.76,188.0,528.11,637.0,744.06,173.0,436.53,495.13,592.74,166.0,387.38,532.0,626.0,11.2,819.06,214.76,0.0,0.0,0.0,1.0,1.0,0.0
25-oct-23 13:31:50,22.42,11.74,429.75,152.89,187.0,527.25,637.0,743.45,173.0,437.35,496.37,593.12,166.0,387.61,532.0,626.0,11.6,818.08,214.15,0.0,0.0,0.0,1.0,1.0,0.0
25-oct-23 13:32:00,22.34,11.74,430.38,152.85,187.0,526.41,636.0,742.71,173.0,438.08,497.58,593.89,166.0,387.54,532.0,627.0,11.88,817.03,213.74,0.0,0.0,0.0,1.0,1.0,0.0
25-oct-23 13:32:10,22.25,11.74,430.95,152.89,187.0,525.79,635.0,742.05,173.0,439.32,499.17,594.55,167.0,387.34,531.0,627.0,12.03,815.72,213.25,0.0,0.0,0.0,1.0,1.0,0.0
25-oct-23 13:32:20,21.6,11.74,431.68,152.91,186.0,525.18,635.0,741.73,173.0,440.57,500.95,595.47,167.0,387.08,530.0,626.0,12.6,814.73,212.79,0.0,0.0,0.0,1.0,1.0,0.0
25-oct-23 13:32:30,21.59,11.74,431.64,153.1,186.0,524.61,634.0,741.21,173.0,442.07,502.58,596.49,167.0,386.61,530.0,626.0,14.4,813.61,212.51,0.0,0.0,0.0,1.0,1.0,0.0
25-oct-23 13:32:40,21.58,11.74,431.38,152.92,185.0,524.05,634.0,740.67,173.0,443.47,504.23,597.53,167.0,386.13,529.0,625.0,17.63,812.47,212.13,0.0,0.0,0.0,1.0,1.0,0.0
25-oct-23 13:32:50,21.57,11.74,430.97,152.87,185.0,523.54,633.0,740.37,173.0,445.02,505.96,598.63,167.0,385.44,528.0,625.0,19.17,811.44,211.94,0.0,0.0,0.0,1.0,1.0,0.0
25-oct-23 13:33:00,21.57,11.74,430.6,152.8,185.0,522.87,633.0,739.87,173.0,446.49,507.89,599.79,167.0,384.61,527.0,624.0,20.61,810.41,211.75,0.0,0.0,0.0,0.0,1.0,0.0
25-oct-23 13:33:10,21.56,11.74,430.15,152.93,185.0,523.05,633.0,740.05,174.0,448.11,509.46,600.96,167.0,383.79,526.0,623.0,24.3,809.39,211.47,0.0,1.0,0.0,0.0,1.0,0.0
25-oct-23 13:33:20,21.55,11.74,429.59,153.08,184.0,523.31,634.0,740.52,174.0,449.22,510.42,602.03,166.0,382.95,524.0,622.0,24.4,808.84,211.34,0.0,1.0,1.0,0.0,0.0,0.0
25-oct-23 13:33:30,21.54,11.74,429.26,153.16,185.0,523.76,634.0,741.08,175.0,449.78,510.67,602.84,167.0,382.26,523.0,621.0,27.5,808.88,211.44,0.0,1.0,1.0,0.0,0.0,0.0
25-oct-23 13:33:40,21.53,11.74,428.95,153.06,185.0,524.6,635.0,741.95,175.0,450.38,510.47,603.25,166.0,381.65,523.0,621.0,27.0,809.45,211.41,0.0,1.0,1.0,0.0,0.0,0.0
25-oct-23 13:33:50,21.52,11.74,428.54,153.03,184.0,525.44,636.0,742.94,175.0,450.31,509.96,603.38,166.0,380.84,522.0,620.0,28.0,810.62,211.58,0.0,1.0,1.0,0.0,0.0,0.0
25-oct-23 13:34:00,21.51,11.74,428.11,153.1,185.0,526.67,638.0,744.08,175.0,450.39,509.32,603.39,166.0,380.22,521.0,619.0,28.1,811.77,211.89,0.0,1.0,1.0,0.0,0.0,0.0
25-oct-23 13:34:10,21.51,11.74,427.85,153.05,185.0,527.96,639.0,745.16,175.0,450.05,508.49,603.12,166.0,379.85,521.0,618.0,27.85,813.0,212.28,0.0,1.0,1.0,0.0,0.0,0.0
25-oct-23 13:34:20,21.55,11.74,427.41,153.11,185.0,529.18,640.0,746.28,175.0,449.48,507.44,602.49,166.0,379.36,520.0,618.0,28.0,814.14,212.62,0.0,1.0,1.0,0.0,0.0,0.0
25-oct-23 13:34:30,21.67,11.74,427.21,153.1,186.0,531.05,642.0,747.55,175.0,448.91,506.32,602.01,166.0,378.91,519.0,617.0,27.2,815.26,213.19,0.0,1.0,1.0,0.0,0.0,0.0
25-oct-23 13:34:40,21.8,11.74,427.07,153.15,186.0,532.6,644.0,748.9,175.0,448.1,504.9,601.35,166.0,378.45,519.0,617.0,26.5,816.4,213.85,0.0,1.0,1.0,0.0,0.0,0.0
25-oct-23 13:34:50,22.63,11.74,427.01,153.06,187.0,534.28,645.0,750.28,175.0,447.16,503.74,600.54,166.0,377.95,518.0,616.0,27.15,817.56,214.74,0.0,1.0,1.0,0.0,0.0,0.0
25-oct-23 13:35:00,22.68,11.74,427.39,153.16,188.0,536.14,647.0,751.68,175.0,446.12,502.23,599.34,165.0,377.7,518.0,616.0,26.7,818.66,215.68,0.0,0.0,1.0,0.0,0.0,0.0
25-oct-23 13:35:10,22.66,11.74,427.81,153.15,188.0,537.56,648.0,752.95,175.0,444.84,500.64,598.29,165.0,377.35,518.0,616.0,26.9,819.25,216.35,0.0,0.0,1.0,0.0,0.0,1.0
25-oct-23 13:35:20,22.64,11.74,428.52,153.27,189.0,538.72,649.0,753.42,175.0,443.56,499.24,597.14,165.0,377.32,518.0,616.0,26.85,819.74,216.96,1.0,0.0,0.0,0.0,0.0,1.0
25-oct-23 13:35:30,22.62,11.74,429.27,153.14,190.0,539.28,650.0,753.66,175.0,442.15,497.93,596.52,165.0,377.54,519.0,616.0,23.53,820.06,217.45,1.0,0.0,0.0,0.0,0.0,1.0
25-oct-23 13:35:40,22.6,11.74,429.95,153.25,190.0,539.65,650.0,753.62,175.0,441.23,497.2,595.85,165.0,378.02,520.0,616.0,22.1,820.3,217.74,1.0,0.0,0.0,0.0,0.0,1.0
25-oct-23 13:35:50,22.52,11.74,430.64,153.28,190.0,539.66,649.0,753.42,175.0,440.38,496.42,595.26,165.0,378.32,520.0,617.0,19.6,820.71,217.72,1.0,0.0,0.0,0.0,0.0,1.0
25-oct-23 13:36:00,21.4,11.74,431.29,153.12,191.0,539.46,649.0,753.11,174.0,439.62,495.91,594.62,165.0,378.89,521.0,617.0,18.6,820.9,217.85,1.0,0.0,0.0,0.0,0.0,1.0
25-oct-23 13:36:10,21.41,11.74,431.27,153.21,191.0,538.98,648.0,752.74,174.0,438.98,495.24,594.24,165.0,379.56,522.0,618.0,16.17,820.97,217.78,1.0,0.0,0.0,0.0,0.0,1.0
25-oct-23 13:36:20,21.42,11.74,431.03,153.25,191.0,538.28,647.0,752.05,174.0,438.37,494.69,593.77,165.0,380.33,523.0,619.0,13.7,820.95,217.63,1.0,0.0,0.0,0.0,0.0,1.0
25-oct-23 13:36:30,21.43,11.74,430.6,153.28,190.0,537.3,646.0,751.3,174.0,437.6,494.3,593.25,165.0,381.3,525.0,620.0,13.2,821.0,217.4,1.0,0.0,0.0,0.0,0.0,1.0
25-oct-23 13:36:40,21.43,11.74,430.26,153.21,190.0,536.25,644.0,750.32,174.0,437.12,493.92,592.73,166.0,382.25,526.0,621.0,12.7,820.92,217.11,1.0,0.0,0.0,0.0,0.0,1.0
25-oct-23 13:36:50,21.44,11.74,429.86,153.25,190.0,534.87,643.0,749.37,173.0,436.46,493.46,592.36,166.0,383.38,528.0,622.0,11.9,820.83,216.78,1.0,0.0,0.0,0.0,0.0,1.0
25-oct-23 13:37:00,21.45,11.74,429.54,153.28,189.0,533.44,642.0,748.06,173.0,436.09,492.94,591.96,166.0,384.63,529.0,623.0,11.7,820.65,216.46,1.0,0.0,0.0,1.0,0.0,0.0
25-oct-23 13:37:10,21.46,11.74,429.01,153.29,189.0,531.75,640.0,746.91,173.0,435.66,493.09,591.8,166.0,385.58,530.0,624.0,11.3,820.41,216.11,1.0,0.0,0.0,1.0,0.0,0.0
25-oct-23 13:37:20,21.46,11.74,428.65,153.39,189.0,530.25,639.0,745.6,173.0,435.82,493.45,591.94,166.0,386.45,531.0,625.0,11.7,820.13,215.67,0.0,0.0,0.0,1.0,1.0,0.0
25-oct-23 13:37:30,21.47,11.74,428.19,153.48,189.0,529.07,638.0,744.68,173.0,436.06,494.13,592.22,166.0,387.13,532.0,626.0,11.1,819.68,215.28,0.0,0.0,0.0,1.0,1.0,0.0
25-oct-23 13:37:40,21.48,11.74,427.91,153.31,188.0,527.93,637.0,743.91,173.0,436.59,495.34,592.59,167.0,387.31,532.0,626.0,10.6,818.86,214.81,0.0,0.0,0.0,1.0,1.0,0.0
25-oct-23 13:37:50,21.49,11.74,427.52,153.37,188.0,527.17,636.0,743.27,173.0,437.56,496.53,593.26,167.0,387.53,532.0,627.0,10.6,817.91,214.24,0.0,0.0,0.0,1.0,1.0,0.0
25-oct-23 13:38:00,21.49,11.74,426.96,153.35,187.0,526.31,636.0,742.71,173.0,438.17,497.66,593.79,167.0,387.56,531.0,627.0,11.74,816.88,213.83,0.0,0.0,0.0,1.0,1.0,0.0
25-oct-23 13:38:10,21.8,11.74,426.7,153.3,187.0,525.69,635.0,742.19,173.0,439.44,499.43,594.63,167.0,387.26,531.0,627.0,12.07,815.76,213.29,0.0,0.0,0.0,1.0,1.0,0.0
25-oct-23 13:38:20,22.65,11.74,426.82,153.38,186.0,525.06,635.0,741.62,173.0,440.75,500.91,595.45,167.0,386.92,530.0,626.0,13.3,814.57,212.92,0.0,0.0,0.0,1.0,1.0,0.0
25-oct-23 13:38:30,22.7,11.74,427.04,153.43,186.0,524.46,634.0,740.98,173.0,441.93,502.53,596.59,167.0,386.56,530.0,626.0,15.17,813.51,212.63,0.0,0.0,0.0,1.0,1.0,0.0
25-oct-23 13:38:40,22.67,11.74,427.76,153.39,186.0,523.89,634.0,740.65,173.0,443.52,504.24,597.62,167.0,385.99,529.0,625.0,17.56,812.38,212.24,0.0,0.0,0.0,1.0,1.0,0.0
25-oct-23 13:38:50,22.63,11.74,428.37,153.42,185.0,523.42,633.0,740.32,174.0,445.05,506.24,598.67,167.0,385.22,527.0,625.0,19.6,811.25,211.96,0.0,0.0,0.0,1.0,1.0,0.0
25-oct-23 13:39:00,22.6,11.74,429.01,153.46,185.0,522.89,633.0,739.95,174.0,446.61,507.96,599.86,167.0,384.59,527.0,624.0,21.2,810.29,211.72,0.0,1.0,0.0,0.0,1.0,0.0
25-oct-23 13:39:10,22.57,11.74,429.72,153.52,185.0,522.88,633.0,739.96,174.0,448.06,509.43,601.03,167.0,383.65,525.0,623.0,22.3,809.28,211.65,0.0,1.0,0.0,0.0,1.0,0.0
25-oct-23 13:39:20,22.54,11.74,430.39,153.5,185.0,523.24,633.0,740.44,175.0,449.16,510.47,602.23,167.0,382.71,524.0,622.0,25.1,808.81,211.59,0.0,1.0,1.0,0.0,0.0,0.0
25-oct-23 13:39:30,22.51,11.74,431.06,153.44,185.0,523.96,634.0,741.02,175.0,449.88,510.46,602.76,167.0,382.08,523.0,621.0,27.0,808.88,211.42,0.0,1.0,1.0,0.0,0.0,0.0
25-oct-23 13:39:40,21.4,11.74,431.54,153.57,185.0,524.78,635.0,741.84,175.0,450.47,510.32,603.14,167.0,381.46,522.0,620.0,27.32,809.48,211.55,0.0,1.0,1.0,0.0,0.0,0.0
25-oct-23 13:39:50,21.4,11.74,431.5,153.5,185.0,525.71,636.0,743.0,175.0,450.44,509.99,603.37,166.0,380.9,522.0,620.0,27.7,810.51,211.75,0.0,1.0,1.0,0.0,0.0,0.0
25-oct-23 13:40:00,21.4,11.74,431.06,153.57,185.0,526.82,637.0,743.95,175.0,450.28,509.23,603.37,166.0,380.25,521.0,619.0,27.94,811.62,212.07,0.0,1.0,1.0,0.0,0.0,0.0
25-oct-23 13:40:10,21.4,11.74,430.54,153.54,185.0,528.07,638.0,745.12,175.0,449.97,508.38,602.94,166.0,379.74,521.0,619.0,27.86,812.98,212.28,0.0,1.0,1.0,0.0,0.0,0.0
25-oct-23 13:40:20,21.4,11.74,430.0,153.43,185.0,529.4,641.0,746.4,175.0,449.4,507.1,602.4,166.0,379.2,519.0,618.0,27.3,814.3,212.8,0.0,1.0,1.0,0.0,0.0,0.0
25-oct-23 13:40:30,21.4,11.74,429.44,153.59,186.0,530.97,642.0,747.75,175.0,448.68,506.21,601.81,166.0,378.78,519.0,618.0,26.83,815.36,213.36,0.0,1.0,1.0,0.0,0.0,0.0
25-oct-23 13:40:40,21.4,11.74,428.87,153.55,186.0,532.71,643.0,749.01,175.0,447.95,504.99,601.22,166.0,378.27,519.0,617.0,26.7,816.48,214.13,0.0,1.0,1.0,0.0,0.0,0.0
25-oct-23 13:40:50,21.4,11.74,428.61,153.52,187.0,534.56,645.0,750.37,175.0,447.02,503.44,600.42,166.0,377.81,518.0,616.0,26.27,817.67,214.98,0.0,1.0,1.0,0.0,0.0,0.0
25-oct-23 13:41:00,21.4,11.74,428.02,153.55,187.0,536.25,647.0,751.78,175.0,445.82,502.08,599.38,165.0,377.54,518.0,616.0,26.95,818.42,215.76,0.0,0.0,1.0,0.0,0.0,1.0
25-oct-23 13:41:10,21.4,11.74,427.59,153.62,188.0,537.66,648.0,752.66,175.0,444.61,500.41,598.14,165.0,377.33,518.0,616.0,27.5,819.26,216.56,0.0,0.0,1.0,0.0,0.0,1.0
25-oct-23 13:41:20,21.4,11.74,427.11,153.65,189.0,538.78,650.0,753.39,175.0,443.41,498.92,597.11,165.0,377.39,518.0,616.0,25.43,819.64,217.19,1.0,0.0,0.0,0.0,0.0,1.0
25-oct-23 13:41:30,21.4,11.74,426.64,153.68,190.0,539.43,650.0,753.54,175.0,442.38,497.94,596.44,165.0,377.56,519.0,616.0,24.35,819.86,217.63,1.0,0.0,0.0,0.0,0.0,1.0
25-oct-23 13:41:40,21.4,11.74,426.17,153.63,190.0,539.64,650.0,753.58,175.0,441.22,497.07,595.59,165.0,377.95,520.0,616.0,23.65,820.13,217.81,1.0,0.0,0.0,0.0,0.0,1.0
25-oct-23 13:41:50,22.7,11.74,425.8,153.6,190.0,539.65,649.0,753.4,175.0,440.41,496.3,595.2,165.0,378.4,520.0,617.0,22.2,820.2,218.1,1.0,0.0,0.0,0.0,0.0,1.0
25-oct-23 13:42:00,22.68,11.74,426.06,153.52,191.0,539.44,649.0,753.04,175.0,439.64,495.77,594.74,165.0,378.86,521.0,617.0,18.9,820.62,218.03,1.0,0.0,0.0,0.0,0.0,1.0
25-oct-23 13:42:10,22.65,11.74,426.67,153.73,191.0,539.06,648.0,752.56,175.0,438.93,495.16,594.16,165.0,379.67,523.0,618.0,18.6,820.66,217.93,1.0,0.0,0.0,0.0,0.0,1.0
25-oct-23 13:42:20,22.63,11.74,427.41,153.66,191.0,538.39,647.0,751.79,174.0,438.29,494.69,593.59,165.0,380.41,524.0,618.0,14.88,820.85,217.79,1.0,0.0,0.0,0.0,0.0,1.0
25-oct-23 13:42:30,22.6,11.74,428.35,153.69,190.0,537.15,646.0,751.03,174.0,437.55,494.23,593.13,165.0,381.25,525.0,620.0,13.6,820.83,217.46,1.0,0.0,0.0,0.0,0.0,1.0
25-oct-23 13:42:40,22.55,11.74,429.25,153.71,190.0,535.91,644.0,750.05,174.0,437.05,493.85,592.78,165.0,382.35,526.0,620.0,12.94,820.83,217.22,1.0,0.0,0.0,0.0,0.0,1.0
25-oct-23 13:42:50,21.6,11.74,430.02,153.77,190.0,534.56,643.0,749.16,173.0,436.38,493.46,592.36,165.0,383.45,528.0,621.0,12.2,820.72,216.86,1.0,0.0,0.0,0.0,0.0,1.0
25-oct-23 13:43:00,21.59,11.74,430.22,153.76,189.0,533.25,641.0,748.04,173.0,435.96,492.92,591.82,166.0,384.56,529.0,623.0,11.8,820.58,216.51,1.0,0.0,0.0,1.0,0.0,0.0
25-oct-23 13:43:10,21.59,11.74,430.27,153.74,189.0,531.57,640.0,746.69,173.0,435.71,492.96,591.71,166.0,385.61,531.0,624.0,11.2,820.28,216.12,1.0,0.0,0.0,1.0,0.0,0.0
25-oct-23 13:43:20,21.58,11.74,430.16,153.73,189.0,530.01,638.0,745.57,173.0,435.83,493.53,591.83,166.0,386.61,531.0,625.0,11.1,819.97,215.67,0.0,0.0,0.0,1.0,1.0,0.0
25-oct-23 13:43:30,21.58,11.74,429.81,153.71,189.0,528.82,638.0,744.71,173.0,436.1,494.19,592.19,167.0,387.05,532.0,626.0,11.2,819.41,215.21,0.0,0.0,0.0,1.0,1.0,0.0
25-oct-23 13:43:40,21.57,11.74,429.57,153.81,188.0,527.91,637.0,743.84,173.0,436.66,495.29,592.66,167.0,387.39,532.0,627.0,11.1,818.71,214.68,0.0,0.0,0.0,1.0,1.0,0.0
25-oct-23 13:43:50,21.57,11.74,429.28,153.84,188.0,527.05,636.0,743.08,173.0,437.52,496.63,593.23,167.0,387.53,532.0,627.0,10.8,817.57,214.27,0.0,0.0,0.0,1.0,1.0,0.0
25-oct-23 13:44:00,21.56,11.74,428.9,154.0,187.0,526.29,636.0,742.4,173.0,438.41,498.01,593.71,167.0,387.6,531.0,626.0,11.7,816.49,213.6,0.0,0.0,0.0,1.0,1.0,0.0
25-oct-23 13:44:10,21.56,11.74,428.63,153.97,187.0,525.72,635.0,741.85,173.0,439.63,499.55,594.78,167.0,387.23,531.0,626.0,11.75,815.35,213.45,0.0,0.0,0.0,1.0,1.0,0.0
25-oct-23 13:44:20,21.55,11.74,428.42,153.86,186.0,524.95,635.0,741.55,173.0,440.74,501.14,595.55,167.0,386.85,530.0,626.0,14.32,814.36,212.95,0.0,0.0,0.0,1.0,1.0,0.0
25-oct-23 13:44:30,21.54,11.74,428.19,153.84,186.0,524.39,634.0,740.97,173.0,442.14,502.84,596.54,167.0,386.39,530.0,626.0,16.3,813.04,212.59,0.0,0.0,0.0,1.0,1.0,0.0
25-oct-23 13:44:40,21.54,11.74,427.81,153.86,185.0,523.91,634.0,740.48,174.0,443.57,504.47,597.68,167.0,385.82,529.0,625.0,18.6,811.83,212.36,0.0,0.0,0.0,1.0,1.0,0.0
25-oct-23 13:44:50,21.53,11.74,427.64,153.83,185.0,523.14,633.0,740.17,174.0,445.13,506.39,598.78,167.0,385.14,527.0,625.0,20.0,810.84,212.07,0.0,0.0,0.0,1.0,1.0,0.0
25-oct-23 13:45:00,21.53,11.74,427.56,153.99,185.0,522.86,633.0,739.71,174.0,446.83,508.27,600.13,167.0,384.42,526.0,624.0,23.12,809.76,211.93,0.0,1.0,0.0,0.0,1.0,0.0
25-oct-23 13:45:10,21.52,11.74,427.32,153.9,185.0,522.95,633.0,740.06,175.0,448.34,509.46,601.22,167.0,383.38,525.0,622.0,24.5,808.88,211.68,0.0,1.0,0.0,0.0,1.0,0.0
25-oct-23 13:45:20,21.52,11.74,427.21,153.89,185.0,523.29,634.0,740.59,175.0,449.37,510.39,602.06,167.0,382.53,524.0,622.0,26.75,808.51,211.51,0.0,1.0,1.0,0.0,0.0,0.0
25-oct-23 13:45:30,21.51,11.74,427.07,154.08,185.0,524.03,634.0,741.2,175.0,450.03,510.57,602.67,167.0,381.97,522.0,621.0,27.47,808.97,211.64,0.0,1.0,1.0,0.0,0.0,0.0
25-oct-23 13:45:40,21.51,11.74,426.81,153.96,185.0,524.88,635.0,741.94,175.0,450.49,510.26,603.31,167.0,381.22,522.0,621.0,28.19,809.82,211.76,0.0,1.0,1.0,0.0,0.0,0.0
25-oct-23 13:45:50,21.5,11.74,426.8,153.9,185.0,525.91,636.0,743.01,175.0,450.45,509.79,603.47,167.0,380.75,521.0,620.0,28.55,810.81,211.95,0.0,1.0,1.0,0.0,0.0,0.0
25-oct-23 13:46:00,21.49,11.74,426.46,153.94,185.0,526.85,638.0,743.93,175.0,450.26,509.05,603.18,167.0,380.12,521.0,619.0,28.25,812.03,212.12,0.0,1.0,1.0,0.0,0.0,0.0
25-oct-23 13:46:10,21.47,11.74,426.33,153.97,185.0,528.21,639.0,745.11,176.0,449.91,508.33,602.79,166.0,379.68,520.0,618.0,28.1,813.21,212.56,0.0,1.0,1.0,0.0,0.0,0.0
25-oct-23 13:46:20,21.46,11.74,426.24,153.91,186.0,529.71,641.0,746.7,176.0,449.4,507.29,602.39,166.0,379.2,520.0,618.0,27.9,814.51,213.1,0.0,1.0,1.0,0.0,0.0,0.0
25-oct-23 13:46:30,21.45,11.74,426.32,153.97,186.0,531.11,642.0,747.81,175.0,448.83,506.19,601.66,166.0,378.77,519.0,617.0,27.2,815.74,213.47,0.0,1.0,1.0,0.0,0.0,0.0
25-oct-23 13:46:40,21.43,11.74,426.39,154.05,187.0,532.67,644.0,749.29,176.0,447.91,504.91,600.97,166.0,378.26,518.0,617.0,27.27,817.04,214.19,0.0,1.0,1.0,0.0,0.0,0.0
25-oct-23 13:46:50,21.42,11.74,426.26,154.08,187.0,534.48,645.0,750.68,176.0,446.94,503.49,600.16,166.0,377.78,518.0,617.0,26.4,818.01,215.06,0.0,1.0,1.0,0.0,0.0,0.0
25-oct-23 13:47:00,21.41,11.74,426.45,153.81,188.0,536.25,647.0,752.08,175.0,445.62,501.75,599.13,166.0,377.31,518.0,616.0,26.9,819.47,216.18,0.0,0.0,1.0,0.0,0.0,1.0
25-oct-23 13:47:10,21.39,11.74,426.32,154.05,188.0,537.61,649.0,752.91,175.0,444.34,500.04,597.99,165.0,377.22,518.0,616.0,24.7,819.85,216.71,0.0,0.0,1.0,0.0,0.0,1.0
25-oct-23 13:47:20,21.38,11.74,426.27,154.08,189.0,538.69,650.0,753.42,175.0,443.14,498.57,597.04,165.0,377.35,519.0,616.0,24.4,820.13,217.46,1.0,0.0,0.0,0.0,0.0,1.0
25-oct-23 13:47:30,21.37,11.74,426.17,154.15,190.0,539.45,650.0,753.65,175.0,442.09,497.6,596.39,165.0,377.6,519.0,616.0,22.8,820.47,217.85,1.0,0.0,0.0,0.0,0.0,1.0
25-oct-23 13:47:40,21.35,11.74,426.07,154.13,190.0,539.58,649.0,753.51,175.0,441.15,497.03,595.65,165.0,377.94,519.0,616.0,22.8,820.69,218.03,1.0,0.0,0.0,0.0,0.0,1.0
25-oct-23 13:47:50,21.34,11.74,425.84,154.12,191.0,539.51,649.0,753.37,175.0,440.26,496.26,595.12,165.0,378.34,521.0,616.0,19.8,820.68,218.13,1.0,0.0,0.0,0.0,0.0,1.0
25-oct-23 13:48:00,21.33,11.74,425.85,154.07,191.0,539.21,648.0,753.04,175.0,439.49,495.66,594.49,165.0,378.82,522.0,617.0,18.2,820.91,218.0,1.0,0.0,0.0,0.0,0.0,1.0
25-oct-23 13:48:10,21.31,11.74,425.83,154.01,191.0,538.8,647.0,752.4,175.0,439.0,495.2,594.0,165.0,379.5,522.0,618.0,15.9,821.1,217.95,1.0,0.0,0.0,0.0,0.0,1.0
25-oct-23 13:48:20,21.3,11.74,425.82,154.15,191.0,537.94,646.0,751.67,175.0,438.24,494.57,593.57,165.0,380.33,524.0,619.0,14.7,821.04,217.88,1.0,0.0,0.0,0.0,0.0,1.0
25-oct-23 13:48:30,21.28,11.74,425.77,154.14,191.0,537.08,645.0,750.74,174.0,437.54,494.24,593.14,165.0,381.29,525.0,619.0,12.9,820.99,217.69,1.0,0.0,0.0,0.0,0.0,1.0
25-oct-23 13:48:40,21.27,11.74,425.74,154.11,191.0,535.93,644.0,749.92,174.0,437.02,493.81,592.69,166.0,382.28,526.0,621.0,13.0,820.9,217.31,1.0,0.0,0.0,0.0,0.0,1.0
25-oct-23 13:48:50,21.26,11.74,425.84,154.24,190.0,534.58,643.0,748.81,174.0,436.44,493.41,592.24,166.0,383.49,528.0,622.0,12.1,820.86,217.06,1.0,0.0,0.0,0.0,0.0,1.0
25-oct-23 13:49:00,21.24,11.74,425.63,154.14,190.0,533.09,641.0,747.55,174.0,435.87,492.87,591.87,166.0,384.65,529.0,623.0,12.05,820.49,216.87,1.0,0.0,0.0,1.0,0.0,0.0
25-oct-23 13:49:10,21.23,11.74,425.72,154.18,190.0,531.46,640.0,746.36,173.0,435.64,493.09,591.66,166.0,385.84,531.0,624.0,11.4,820.36,216.16,1.0,0.0,0.0,1.0,0.0,0.0
